FwVersion,SampleSize,Seconds,Picoseconds,CentreFreq,Bandwidth,OffsetFreq,GainIF,GainRF,RefLevel
2.6.3,1024,1372096343,968619400000,2400000000,125000000.00,0.00,0.00,-30.00,33.00
4,4
32,4
8,-8
4,32
8,8
12,12
-8,12
-20,8
16,24
0,8
20,-40
-4,24
-20,-8
-24,16
8,4
-12,8
-8,12
16,20
-8,4
20,8
4,28
4,-8
8,-28
8,8
28,16
8,-4
4,4
-20,12
16,0
4,0
28,-8
20,0
12,24
24,8
-4,-12
-4,20
20,0
-20,-4
8,16
0,0
24,12
4,-12
-4,-4
-12,12
0,-36
16,12
12,24
12,-8
-32,-4
-4,-16
16,4
-16,0
-20,-20
16,36
-16,-4
-8,20
16,4
16,-44
-8,-8
-4,-20
24,-8
-4,-4
-8,0
-4,4
12,-8
0,-16
0,24
16,12
-12,-4
-4,-8
20,16
-4,-20
4,-16
0,0
-12,-20
-12,44
-28,-32
0,0
-4,-12
-16,8
12,24
0,-4
20,16
-8,0
24,-20
-16,16
-4,0
0,12
4,4
8,-8
-20,-12
-4,28
16,-16
8,-36
32,0
-8,12
20,-12
12,12
-12,16
0,24
12,28
8,4
-12,4
8,-16
4,20
-4,4
16,-4
-20,0
0,-8
-4,-12
-4,0
-20,-8
-12,-24
-8,20
20,4
-4,0
-8,12
4,-20
0,8
0,-12
0,24
-20,4
20,-4
-8,-16
-8,-16
-12,-4
-8,4
-12,-4
-32,-12
0,0
4,24
-4,-24
8,4
-12,12
28,8
-8,-28
16,16
12,-24
-16,40
-4,20
4,16
4,0
16,-16
4,0
20,12
-12,4
-12,24
20,-20
20,4
0,8
28,20
8,0
8,0
-8,-4
24,36
0,12
-12,-28
0,4
12,12
8,-16
12,4
52,20
-20,4
-12,16
12,32
20,-4
-4,12
-8,4
-8,8
16,-4
20,12
-4,0
4,8
-4,-12
4,8
0,16
0,12
0,-8
-4,-12
8,0
0,-12
0,8
12,4
-4,-12
24,8
-16,-8
20,-16
-4,-8
